Main Activity Sector Name,Country,Year,ETS information,Emissions Unit,ETS Information
20-99 All stationary installations,Greece,Total 3rd trading period (13-20),1.1 Freely allocated allowances,t CO2-eq,113 854 666.000
20-99 All stationary installations,Greece,Total 2nd trading period (08-12),1.1 Freely allocated allowances,t CO2-eq,322 796 590.000
20-99 All stationary installations,Greece,Total 1st trading period (05-07),1.1 Freely allocated allowances,t CO2-eq,213 487 296.000
20-99 All stationary installations,Greece,2022,1.1 Freely allocated allowances,t CO2-eq,10 743 944.000
20-99 All stationary installations,Greece,2021,1.1 Freely allocated allowances,t CO2-eq,10 894 665.000
20-99 All stationary installations,Greece,2020,1.1 Freely allocated allowances,t CO2-eq,13 389 027.000
20-99 All stationary installations,Greece,2019,1.1 Freely allocated allowances,t CO2-eq,13 726 877.000
20-99 All stationary installations,Greece,2018,1.1 Freely allocated allowances,t CO2-eq,13 957 456.000
20-99 All stationary installations,Greece,2017,1.1 Freely allocated allowances,t CO2-eq,14 212 389.000
20-99 All stationary installations,Greece,2016,1.1 Freely allocated allowances,t CO2-eq,14 296 259.000
20-99 All stationary installations,Greece,2015,1.1 Freely allocated allowances,t CO2-eq,14 588 921.000
20-99 All stationary installations,Greece,2014,1.1 Freely allocated allowances,t CO2-eq,14 653 644.000
20-99 All stationary installations,Greece,2013,1.1 Freely allocated allowances,t CO2-eq,15 030 093.000
20-99 All stationary installations,Greece,2012,1.1 Freely allocated allowances,t CO2-eq,65 200 733.000
20-99 All stationary installations,Greece,2011,1.1 Freely allocated allowances,t CO2-eq,66 015 014.000
20-99 All stationary installations,Greece,2010,1.1 Freely allocated allowances,t CO2-eq,64 649 046.000
20-99 All stationary installations,Greece,2009,1.1 Freely allocated allowances,t CO2-eq,63 246 705.000
20-99 All stationary installations,Greece,2008,1.1 Freely allocated allowances,t CO2-eq,63 685 092.000
20-99 All stationary installations,Greece,2007,1.1 Freely allocated allowances,t CO2-eq,71 162 432.000
20-99 All stationary installations,Greece,2006,1.1 Freely allocated allowances,t CO2-eq,71 162 432.000
20-99 All stationary installations,Greece,2005,1.1 Freely allocated allowances,t CO2-eq,71 162 432.000
20-99 All stationary installations,Greece,Total 4th trading period (21-30),2. Verified emissions,t CO2-eq,33 250 959.000
20-99 All stationary installations,Greece,Total 3rd trading period (13-20),2. Verified emissions,t CO2-eq,379 063 050.000
20-99 All stationary installations,Greece,Total 2nd trading period (08-12),2. Verified emissions,t CO2-eq,313 734 027.000
20-99 All stationary installations,Greece,Total 1st trading period (05-07),2. Verified emissions,t CO2-eq,213 949 914.000
20-99 All stationary installations,Greece,2021,2. Verified emissions,t CO2-eq,33 250 959.000
20-99 All stationary installations,Greece,2020,2. Verified emissions,t CO2-eq,31 728 304.000
20-99 All stationary installations,Greece,2019,2. Verified emissions,t CO2-eq,40 476 026.000
20-99 All stationary installations,Greece,2018,2. Verified emissions,t CO2-eq,47 105 832.000
20-99 All stationary installations,Greece,2017,2. Verified emissions,t CO2-eq,49 572 075.000
20-99 All stationary installations,Greece,2016,2. Verified emissions,t CO2-eq,46 299 722.000
20-99 All stationary installations,Greece,2015,2. Verified emissions,t CO2-eq,49 876 100.000
20-99 All stationary installations,Greece,2014,2. Verified emissions,t CO2-eq,55 372 015.000
20-99 All stationary installations,Greece,2013,2. Verified emissions,t CO2-eq,58 632 976.000
20-99 All stationary installations,Greece,2012,2. Verified emissions,t CO2-eq,61 440 385.000
20-99 All stationary installations,Greece,2011,2. Verified emissions,t CO2-eq,58 838 181.000
20-99 All stationary installations,Greece,2010,2. Verified emissions,t CO2-eq,59 939 996.000
20-99 All stationary installations,Greece,2009,2. Verified emissions,t CO2-eq,63 661 572.000
20-99 All stationary installations,Greece,2008,2. Verified emissions,t CO2-eq,69 853 893.000
20-99 All stationary installations,Greece,2007,2. Verified emissions,t CO2-eq,72 717 011.000
20-99 All stationary installations,Greece,2006,2. Verified emissions,t CO2-eq,69 965 151.000
20-99 All stationary installations,Greece,2005,2. Verified emissions,t CO2-eq,71 267 752.000
20-99 All stationary installations,Hungary,Total 4th trading period (21-30),1.1 Freely allocated allowances,t CO2-eq,16 838 114.000
20-99 All stationary installations,Hungary,Total 3rd trading period (13-20),1.1 Freely allocated allowances,t CO2-eq,87 244 561.000
20-99 All stationary installations,Hungary,Total 2nd trading period (08-12),1.1 Freely allocated allowances,t CO2-eq,124 064 009.000
20-99 All stationary installations,Hungary,Total 1st trading period (05-07),1.1 Freely allocated allowances,t CO2-eq,90 708 498.000
20-99 All stationary installations,Hungary,2022,1.1 Freely allocated allowances,t CO2-eq,8 402 802.000
20-99 All stationary installations,Hungary,2021,1.1 Freely allocated allowances,t CO2-eq,8 435 312.000
20-99 All stationary installations,Hungary,2020,1.1 Freely allocated allowances,t CO2-eq,9 247 552.000
20-99 All stationary installations,Hungary,2019,1.1 Freely allocated allowances,t CO2-eq,9 554 457.000
20-99 All stationary installations,Hungary,2018,1.1 Freely allocated allowances,t CO2-eq,9 852 632.000
20-99 All stationary installations,Hungary,2017,1.1 Freely allocated allowances,t CO2-eq,10 037 502.000
20-99 All stationary installations,Hungary,2016,1.1 Freely allocated allowances,t CO2-eq,10 187 692.000
20-99 All stationary installations,Hungary,2015,1.1 Freely allocated allowances,t CO2-eq,10 360 373.000
20-99 All stationary installations,Hungary,2014,1.1 Freely allocated allowances,t CO2-eq,9 974 571.000
20-99 All stationary installations,Hungary,2013,1.1 Freely allocated allowances,t CO2-eq,18 029 782.000
20-99 All stationary installations,Hungary,2012,1.1 Freely allocated allowances,t CO2-eq,24 696 093.000
20-99 All stationary installations,Hungary,2011,1.1 Freely allocated allowances,t CO2-eq,24 949 081.000
20-99 All stationary installations,Hungary,2010,1.1 Freely allocated allowances,t CO2-eq,25 699 190.000
20-99 All stationary installations,Hungary,2009,1.1 Freely allocated allowances,t CO2-eq,23 600 016.000
20-99 All stationary installations,Hungary,2008,1.1 Freely allocated allowances,t CO2-eq,25 119 629.000
20-99 All stationary installations,Hungary,2007,1.1 Freely allocated allowances,t CO2-eq,30 236 166.000
20-99 All stationary installations,Hungary,2006,1.1 Freely allocated allowances,t CO2-eq,30 236 166.000
20-99 All stationary installations,Hungary,2005,1.1 Freely allocated allowances,t CO2-eq,30 236 166.000
20-99 All stationary installations,Hungary,Total 4th trading period (21-30),2. Verified emissions,t CO2-eq,17 615 142.000
20-99 All stationary installations,Hungary,Total 3rd trading period (13-20),2. Verified emissions,t CO2-eq,156 138 154.000
20-99 All stationary installations,Hungary,Total 2nd trading period (08-12),2. Verified emissions,t CO2-eq,116 365 378.000
20-99 All stationary installations,Hungary,Total 1st trading period (05-07),2. Verified emissions,t CO2-eq,78 844 308.000
20-99 All stationary installations,Hungary,2021,2. Verified emissions,t CO2-eq,17 615 142.000
20-99 All stationary installations,Hungary,2020,2. Verified emissions,t CO2-eq,18 907 881.000
20-99 All stationary installations,Hungary,2019,2. Verified emissions,t CO2-eq,19 530 507.000
20-99 All stationary installations,Hungary,2018,2. Verified emissions,t CO2-eq,20 054 307.000
20-99 All stationary installations,Hungary,2017,2. Verified emissions,t CO2-eq,20 642 090.000
20-99 All stationary installations,Hungary,2016,2. Verified emissions,t CO2-eq,19 400 528.000
20-99 All stationary installations,Hungary,2015,2. Verified emissions,t CO2-eq,19 649 901.000
20-99 All stationary installations,Hungary,2014,2. Verified emissions,t CO2-eq,18 820 042.000
20-99 All stationary installations,Hungary,2013,2. Verified emissions,t CO2-eq,19 132 898.000
20-99 All stationary installations,Hungary,2012,2. Verified emissions,t CO2-eq,21 265 823.000
20-99 All stationary installations,Hungary,2011,2. Verified emissions,t CO2-eq,22 469 975.000
20-99 All stationary installations,Hungary,2010,2. Verified emissions,t CO2-eq,22 991 711.000
20-99 All stationary installations,Hungary,2009,2. Verified emissions,t CO2-eq,22 401 259.000
20-99 All stationary installations,Hungary,2008,2. Verified emissions,t CO2-eq,27 236 610.000
20-99 All stationary installations,Hungary,2007,2. Verified emissions,t CO2-eq,26 836 758.000
20-99 All stationary installations,Hungary,2006,2. Verified emissions,t CO2-eq,25 845 908.000
20-99 All stationary installations,Hungary,2005,2. Verified emissions,t CO2-eq,26 161 642.000
20-99 All stationary installations,Iceland,Total 4th trading period (21-30),1.1 Freely allocated allowances,t CO2-eq,3 462 451.000
20-99 All stationary installations,Iceland,Total 3rd trading period (13-20),1.1 Freely allocated allowances,t CO2-eq,11 699 918.000
20-99 All stationary installations,Iceland,2022,1.1 Freely allocated allowances,t CO2-eq,1 738 782.000
20-99 All stationary installations,Iceland,2021,1.1 Freely allocated allowances,t CO2-eq,1 723 669.000
20-99 All stationary installations,Iceland,2020,1.1 Freely allocated allowances,t CO2-eq,1 405 547.000
20-99 All stationary installations,Iceland,2019,1.1 Freely allocated allowances,t CO2-eq,1 482 546.000
20-99 All stationary installations,Iceland,2018,1.1 Freely allocated allowances,t CO2-eq,1 399 965.000
20-99 All stationary installations,Iceland,2017,1.1 Freely allocated allowances,t CO2-eq,1 427 808.000
20-99 All stationary installations,Iceland,2016,1.1 Freely allocated allowances,t CO2-eq,1 455 382.000
20-99 All stationary installations,Iceland,2015,1.1 Freely allocated allowances,t CO2-eq,1 482 664.000
20-99 All stationary installations,Iceland,2014,1.1 Freely allocated allowances,t CO2-eq,1 509 661.000
20-99 All stationary installations,Iceland,2013,1.1 Freely allocated allowances,t CO2-eq,1 536 345.000
20-99 All stationary installations,Iceland,Total 4th trading period (21-30),2. Verified emissions,t CO2-eq,1 843 588.000
20-99 All stationary installations,Iceland,Total 3rd trading period (13-20),2. Verified emissions,t CO2-eq,14 406 957.000
20-99 All stationary installations,Iceland,2021,2. Verified emissions,t CO2-eq,1 843 588.000
20-99 All stationary installations,Iceland,2020,2. Verified emissions,t CO2-eq,1 780 064.000
20-99 All stationary installations,Iceland,2019,2. Verified emissions,t CO2-eq,1 812 708.000
20-99 All stationary installations,Iceland,2018,2. Verified emissions,t CO2-eq,1 854 685.000
20-99 All stationary installations,Iceland,2017,2. Verified emissions,t CO2-eq,1 831 667.000
20-99 All stationary installations,Iceland,2016,2. Verified emissions,t CO2-eq,1 780 965.000
20-99 All stationary installations,Iceland,2015,2. Verified emissions,t CO2-eq,1 812 042.000
20-99 All stationary installations,Iceland,2014,2. Verified emissions,t CO2-eq,1 754 945.000
20-99 All stationary installations,Iceland,2013,2. Verified emissions,t CO2-eq,1 779 881.000
20-99 All stationary installations,Ireland,Total 4th trading period (21-30),1.1 Freely allocated allowances,t CO2-eq,7 765 208.000
20-99 All stationary installations,Ireland,Total 3rd trading period (13-20),1.1 Freely allocated allowances,t CO2-eq,40 286 260.000
20-99 All stationary installations,Ireland,Total 2nd trading period (08-12),1.1 Freely allocated allowances,t CO2-eq,104 292 616.000
20-99 All stationary installations,Ireland,Total 1st trading period (05-07),1.1 Freely allocated allowances,t CO2-eq,57 714 569.000
20-99 All stationary installations,Ireland,2022,1.1 Freely allocated allowances,t CO2-eq,3 864 713.000
20-99 All stationary installations,Ireland,2021,1.1 Freely allocated allowances,t CO2-eq,3 900 495.000
20-99 All stationary installations,Ireland,2020,1.1 Freely allocated allowances,t CO2-eq,4 729 305.000
20-99 All stationary installations,Ireland,2019,1.1 Freely allocated allowances,t CO2-eq,4 855 184.000
20-99 All stationary installations,Ireland,2018,1.1 Freely allocated allowances,t CO2-eq,4 986 109.000
20-99 All stationary installations,Ireland,2017,1.1 Freely allocated allowances,t CO2-eq,5 124 841.000
20-99 All stationary installations,Ireland,2016,1.1 Freely allocated allowances,t CO2-eq,5 271 502.000
20-99 All stationary installations,Ireland,2015,1.1 Freely allocated allowances,t CO2-eq,5 320 682.000
20-99 All stationary installations,Ireland,2014,1.1 Freely allocated allowances,t CO2-eq,4 734 181.000
20-99 All stationary installations,Ireland,2013,1.1 Freely allocated allowances,t CO2-eq,5 264 456.000
20-99 All stationary installations,Ireland,2012,1.1 Freely allocated allowances,t CO2-eq,21 751 579.000
20-99 All stationary installations,Ireland,2011,1.1 Freely allocated allowances,t CO2-eq,21 575 952.000
20-99 All stationary installations,Ireland,2010,1.1 Freely allocated allowances,t CO2-eq,21 041 823.000
20-99 All stationary installations,Ireland,2009,1.1 Freely allocated allowances,t CO2-eq,19 952 251.000
20-99 All stationary installations,Ireland,2008,1.1 Freely allocated allowances,t CO2-eq,19 971 011.000
20-99 All stationary installations,Ireland,2007,1.1 Freely allocated allowances,t CO2-eq,19 240 229.000
20-99 All stationary installations,Ireland,2006,1.1 Freely allocated allowances,t CO2-eq,19 237 593.000
20-99 All stationary installations,Ireland,2005,1.1 Freely allocated allowances,t CO2-eq,19 236 747.000
20-99 All stationary installations,Ireland,Total 4th trading period (21-30),2. Verified emissions,t CO2-eq,15 320 017.000
20-99 All stationary installations,Ireland,Total 3rd trading period (13-20),2. Verified emissions,t CO2-eq,126 106 183.000
20-99 All stationary installations,Ireland,Total 2nd trading period (08-12),2. Verified emissions,t CO2-eq,87 640 272.000
20-99 All stationary installations,Ireland,Total 1st trading period (05-07),2. Verified emissions,t CO2-eq,65 392 929.000
20-99 All stationary installations,Ireland,2021,2. Verified emissions,t CO2-eq,15 320 017.000
20-99 All stationary installations,Ireland,2020,2. Verified emissions,t CO2-eq,13 296 424.000
20-99 All stationary installations,Ireland,2019,2. Verified emissions,t CO2-eq,14 162 311.000
20-99 All stationary installations,Ireland,2018,2. Verified emissions,t CO2-eq,15 527 076.000
20-99 All stationary installations,Ireland,2017,2. Verified emissions,t CO2-eq,16 895 726.000
20-99 All stationary installations,Ireland,2016,2. Verified emissions,t CO2-eq,17 738 632.000
20-99 All stationary installations,Ireland,2015,2. Verified emissions,t CO2-eq,16 828 719.000
20-99 All stationary installations,Ireland,2014,2. Verified emissions,t CO2-eq,15 962 536.000
20-99 All stationary installations,Ireland,2013,2. Verified emissions,t CO2-eq,15 694 759.000
20-99 All stationary installations,Ireland,2012,2. Verified emissions,t CO2-eq,16 896 866.000
20-99 All stationary installations,Ireland,2011,2. Verified emissions,t CO2-eq,15 770 748.000
20-99 All stationary installations,Ireland,2010,2. Verified emissions,t CO2-eq,17 374 051.000
20-99 All stationary installations,Ireland,2009,2. Verified emissions,t CO2-eq,17 216 080.000
20-99 All stationary installations,Ireland,2008,2. Verified emissions,t CO2-eq,20 382 527.000
20-99 All stationary installations,Ireland,2007,2. Verified emissions,t CO2-eq,21 246 399.000
20-99 All stationary installations,Ireland,2006,2. Verified emissions,t CO2-eq,21 705 439.000
20-99 All stationary installations,Ireland,2005,2. Verified emissions,t CO2-eq,22 441 091.000
20-99 All stationary installations,Italy,Total 4th trading period (21-30),1.1 Freely allocated allowances,t CO2-eq,90 983 327.000
20-99 All stationary installations,Italy,Total 3rd trading period (13-20),1.1 Freely allocated allowances,t CO2-eq,567 917 363.000
20-99 All stationary installations,Italy,Total 2nd trading period (08-12),1.1 Freely allocated allowances,t CO2-eq,1009 217 860.000
20-99 All stationary installations,Italy,Total 1st trading period (05-07),1.1 Freely allocated allowances,t CO2-eq,624 455 563.000
20-99 All stationary installations,Italy,2022,1.1 Freely allocated allowances,t CO2-eq,45 450 752.000
20-99 All stationary installations,Italy,2021,1.1 Freely allocated allowances,t CO2-eq,45 532 575.000
20-99 All stationary installations,Italy,2020,1.1 Freely allocated allowances,t CO2-eq,58 326 372.000
20-99 All stationary installations,Italy,2019,1.1 Freely allocated allowances,t CO2-eq,64 661 444.000
20-99 All stationary installations,Italy,2018,1.1 Freely allocated allowances,t CO2-eq,67 477 277.000
20-99 All stationary installations,Italy,2017,1.1 Freely allocated allowances,t CO2-eq,68 937 083.000
20-99 All stationary installations,Italy,2016,1.1 Freely allocated allowances,t CO2-eq,70 872 198.000
20-99 All stationary installations,Italy,2015,1.1 Freely allocated allowances,t CO2-eq,72 502 773.000
20-99 All stationary installations,Italy,2014,1.1 Freely allocated allowances,t CO2-eq,78 321 142.000
20-99 All stationary installations,Italy,2013,1.1 Freely allocated allowances,t CO2-eq,86 819 074.000
20-99 All stationary installations,Italy,2012,1.1 Freely allocated allowances,t CO2-eq,192 711 524.000
20-99 All stationary installations,Italy,2011,1.1 Freely allocated allowances,t CO2-eq,195 328 063.000
20-99 All stationary installations,Italy,2010,1.1 Freely allocated allowances,t CO2-eq,199 971 427.000
20-99 All stationary installations,Italy,2009,1.1 Freely allocated allowances,t CO2-eq,209 006 956.000
20-99 All stationary installations,Italy,2008,1.1 Freely allocated allowances,t CO2-eq,212 199 890.000
20-99 All stationary installations,Italy,2007,1.1 Freely allocated allowances,t CO2-eq,203 255 077.000
20-99 All stationary installations,Italy,2006,1.1 Freely allocated allowances,t CO2-eq,205 050 245.000
20-99 All stationary installations,Italy,2005,1.1 Freely allocated allowances,t CO2-eq,216 150 241.000
20-99 All stationary installations,Italy,Total 4th trading period (21-30),2. Verified emissions,t CO2-eq,131 446 562.000
20-99 All stationary installations,Italy,Total 3rd trading period (13-20),2. Verified emissions,t CO2-eq,1197 032 828.000
20-99 All stationary installations,Italy,Total 2nd trading period (08-12),2. Verified emissions,t CO2-eq,966 075 272.000
20-99 All stationary installations,Italy,Total 1st trading period (05-07),2. Verified emissions,t CO2-eq,679 834 914.000
20-99 All stationary installations,Italy,2021,2. Verified emissions,t CO2-eq,131 446 562.000
20-99 All stationary installations,Italy,2020,2. Verified emissions,t CO2-eq,126 028 578.000
20-99 All stationary installations,Italy,2019,2. Verified emissions,t CO2-eq,140 942 002.000
20-99 All stationary installations,Italy,2018,2. Verified emissions,t CO2-eq,146 482 048.000
20-99 All stationary installations,Italy,2017,2. Verified emissions,t CO2-eq,155 331 759.000
20-99 All stationary installations,Italy,2016,2. Verified emissions,t CO2-eq,154 956 291.000
20-99 All stationary installations,Italy,2015,2. Verified emissions,t CO2-eq,156 206 307.000
20-99 All stationary installations,Italy,2014,2. Verified emissions,t CO2-eq,152 581 871.000
20-99 All stationary installations,Italy,2013,2. Verified emissions,t CO2-eq,164 503 972.000
20-99 All stationary installations,Italy,2012,2. Verified emissions,t CO2-eq,179 069 626.000
20-99 All stationary installations,Italy,2011,2. Verified emissions,t CO2-eq,189 958 180.000
20-99 All stationary installations,Italy,2010,2. Verified emissions,t CO2-eq,191 489 539.000
20-99 All stationary installations,Italy,2009,2. Verified emissions,t CO2-eq,184 881 602.000
20-99 All stationary installations,Italy,2008,2. Verified emissions,t CO2-eq,220 676 325.000
20-99 All stationary installations,Italy,2007,2. Verified emissions,t CO2-eq,226 405 990.000
20-99 All stationary installations,Italy,2006,2. Verified emissions,t CO2-eq,227 439 469.000
20-99 All stationary installations,Italy,2005,2. Verified emissions,t CO2-eq,225 989 455.000
20-99 All stationary installations,Latvia,Total 4th trading period (21-30),1.1 Freely allocated allowances,t CO2-eq,2 244 052.000
20-99 All stationary installations,Latvia,Total 3rd trading period (13-20),1.1 Freely allocated allowances,t CO2-eq,15 193 455.000
20-99 All stationary installations,Latvia,Total 2nd trading period (08-12),1.1 Freely allocated allowances,t CO2-eq,22 961 608.000
20-99 All stationary installations,Latvia,Total 1st trading period (05-07),1.1 Freely allocated allowances,t CO2-eq,12 163 293.000
20-99 All stationary installations,Latvia,2022,1.1 Freely allocated allowances,t CO2-eq,1 115 873.000
20-99 All stationary installations,Latvia,2021,1.1 Freely allocated allowances,t CO2-eq,1 128 179.000
20-99 All stationary installations,Latvia,2020,1.1 Freely allocated allowances,t CO2-eq,1 301 288.000
20-99 All stationary installations,Latvia,2019,1.1 Freely allocated allowances,t CO2-eq,1 476 875.000
20-99 All stationary installations,Latvia,2018,1.1 Freely allocated allowances,t CO2-eq,1 599 997.000
20-99 All stationary installations,Latvia,2017,1.1 Freely allocated allowances,t CO2-eq,1 752 520.000
20-99 All stationary installations,Latvia,2016,1.1 Freely allocated allowances,t CO2-eq,1 889 937.000
20-99 All stationary installations,Latvia,2015,1.1 Freely allocated allowances,t CO2-eq,2 078 189.000
20-99 All stationary installations,Latvia,2014,1.1 Freely allocated allowances,t CO2-eq,2 419 954.000
20-99 All stationary installations,Latvia,2013,1.1 Freely allocated allowances,t CO2-eq,2 674 695.000
20-99 All stationary installations,Latvia,2012,1.1 Freely allocated allowances,t CO2-eq,4 991 646.000
20-99 All stationary installations,Latvia,2011,1.1 Freely allocated allowances,t CO2-eq,4 621 615.000
20-99 All stationary installations,Latvia,2010,1.1 Freely allocated allowances,t CO2-eq,4 761 691.000
20-99 All stationary installations,Latvia,2009,1.1 Freely allocated allowances,t CO2-eq,4 859 121.000
20-99 All stationary installations,Latvia,2008,1.1 Freely allocated allowances,t CO2-eq,3 727 535.000
20-99 All stationary installations,Latvia,2007,1.1 Freely allocated allowances,t CO2-eq,4 035 018.000
20-99 All stationary installations,Latvia,2006,1.1 Freely allocated allowances,t CO2-eq,4 058 197.000
20-99 All stationary installations,Latvia,2005,1.1 Freely allocated allowances,t CO2-eq,4 070 078.000
20-99 All stationary installations,Latvia,Total 4th trading period (21-30),2. Verified emissions,t CO2-eq,2 064 880.000
20-99 All stationary installations,Latvia,Total 3rd trading period (13-20),2. Verified emissions,t CO2-eq,18 691 091.000
20-99 All stationary installations,Latvia,Total 2nd trading period (08-12),2. Verified emissions,t CO2-eq,14 136 363.000
20-99 All stationary installations,Latvia,Total 1st trading period (05-07),2. Verified emissions,t CO2-eq,8 644 387.000
20-99 All stationary installations,Latvia,2021,2. Verified emissions,t CO2-eq,2 064 880.000
20-99 All stationary installations,Latvia,2020,2. Verified emissions,t CO2-eq,2 021 990.000
20-99 All stationary installations,Latvia,2019,2. Verified emissions,t CO2-eq,2 493 060.000
20-99 All stationary installations,Latvia,2018,2. Verified emissions,t CO2-eq,2 612 632.000
20-99 All stationary installations,Latvia,2017,2. Verified emissions,t CO2-eq,2 049 810.000
20-99 All stationary installations,Latvia,2016,2. Verified emissions,t CO2-eq,2 197 000.000
20-99 All stationary installations,Latvia,2015,2. Verified emissions,t CO2-eq,2 312 538.000
20-99 All stationary installations,Latvia,2014,2. Verified emissions,t CO2-eq,2 354 247.000
20-99 All stationary installations,Latvia,2013,2. Verified emissions,t CO2-eq,2 649 814.000
20-99 All stationary installations,Latvia,2012,2. Verified emissions,t CO2-eq,2 740 013.000
20-99 All stationary installations,Latvia,2011,2. Verified emissions,t CO2-eq,2 923 455.000
20-99 All stationary installations,Latvia,2010,2. Verified emissions,t CO2-eq,3 240 172.000
20-99 All stationary installations,Latvia,2009,2. Verified emissions,t CO2-eq,2 489 805.000
20-99 All stationary installations,Latvia,2008,2. Verified emissions,t CO2-eq,2 742 918.000
20-99 All stationary installations,Latvia,2007,2. Verified emissions,t CO2-eq,2 849 210.000
20-99 All stationary installations,Latvia,2006,2. Verified emissions,t CO2-eq,2 940 685.000
20-99 All stationary installations,Latvia,2005,2. Verified emissions,t CO2-eq,2 854 492.000
20-99 All stationary installations,Liechtenstein,Total 3rd trading period (13-20),1.1 Freely allocated allowances,t CO2-eq, 10 855.000
20-99 All stationary installations,Liechtenstein,Total 2nd trading period (08-12),1.1 Freely allocated allowances,t CO2-eq, 89 715.000
20-99 All stationary installations,Liechtenstein,2020,1.1 Freely allocated allowances,t CO2-eq,681
20-99 All stationary installations,Liechtenstein,2019,1.1 Freely allocated allowances,t CO2-eq,861
20-99 All stationary installations,Liechtenstein,2018,1.1 Freely allocated allowances,t CO2-eq, 1 048.000
20-99 All stationary installations,Liechtenstein,2017,1.1 Freely allocated allowances,t CO2-eq, 1 241.000
20-99 All stationary installations,Liechtenstein,2016,1.1 Freely allocated allowances,t CO2-eq, 1 441.000
20-99 All stationary installations,Liechtenstein,2015,1.1 Freely allocated allowances,t CO2-eq, 1 647.000
20-99 All stationary installations,Liechtenstein,2014,1.1 Freely allocated allowances,t CO2-eq, 1 859.000
20-99 All stationary installations,Liechtenstein,2013,1.1 Freely allocated allowances,t CO2-eq, 2 077.000
20-99 All stationary installations,Liechtenstein,2012,1.1 Freely allocated allowances,t CO2-eq, 15 747.000
20-99 All stationary installations,Liechtenstein,2011,1.1 Freely allocated allowances,t CO2-eq, 15 747.000
20-99 All stationary installations,Liechtenstein,2010,1.1 Freely allocated allowances,t CO2-eq, 17 622.000
20-99 All stationary installations,Liechtenstein,2009,1.1 Freely allocated allowances,t CO2-eq, 19 497.000
20-99 All stationary installations,Liechtenstein,2008,1.1 Freely allocated allowances,t CO2-eq, 21 102.000
20-99 All stationary installations,Liechtenstein,Total 3rd trading period (13-20),2. Verified emissions,t CO2-eq, 3 348.000
20-99 All stationary installations,Liechtenstein,Total 2nd trading period (08-12),2. Verified emissions,t CO2-eq, 37 700.000
20-99 All stationary installations,Liechtenstein,2020,2. Verified emissions,t CO2-eq,600
20-99 All stationary installations,Liechtenstein,2019,2. Verified emissions,t CO2-eq,198
20-99 All stationary installations,Liechtenstein,2018,2. Verified emissions,t CO2-eq,341
20-99 All stationary installations,Liechtenstein,2017,2. Verified emissions,t CO2-eq,516
20-99 All stationary installations,Liechtenstein,2016,2. Verified emissions,t CO2-eq,151
20-99 All stationary installations,Liechtenstein,2015,2. Verified emissions,t CO2-eq,290
20-99 All stationary installations,Liechtenstein,2014,2. Verified emissions,t CO2-eq,309
20-99 All stationary installations,Liechtenstein,2013,2. Verified emissions,t CO2-eq,943
20-99 All stationary installations,Liechtenstein,2012,2. Verified emissions,t CO2-eq, 1 096.000
20-99 All stationary installations,Liechtenstein,2011,2. Verified emissions,t CO2-eq, 1 546.000
20-99 All stationary installations,Liechtenstein,2010,2. Verified emissions,t CO2-eq, 1 796.000
20-99 All stationary installations,Liechtenstein,2009,2. Verified emissions,t CO2-eq, 13 379.000
20-99 All stationary installations,Liechtenstein,2008,2. Verified emissions,t CO2-eq, 19 883.000
20-99 All stationary installations,Lithuania,Total 4th trading period (21-30),1.1 Freely allocated allowances,t CO2-eq,8 982 113.000
20-99 All stationary installations,Lithuania,Total 3rd trading period (13-20),1.1 Freely allocated allowances,t CO2-eq,46 803 214.000
20-99 All stationary installations,Lithuania,Total 2nd trading period (08-12),1.1 Freely allocated allowances,t CO2-eq,39 642 464.000
20-99 All stationary installations,Lithuania,Total 1st trading period (05-07),1.1 Freely allocated allowances,t CO2-eq,34 394 402.000
20-99 All stationary installations,Lithuania,2022,1.1 Freely allocated allowances,t CO2-eq,4 488 649.000
20-99 All stationary installations,Lithuania,2021,1.1 Freely allocated allowances,t CO2-eq,4 493 464.000
20-99 All stationary installations,Lithuania,2020,1.1 Freely allocated allowances,t CO2-eq,4 600 903.000
20-99 All stationary installations,Lithuania,2019,1.1 Freely allocated allowances,t CO2-eq,4 947 666.000
20-99 All stationary installations,Lithuania,2018,1.1 Freely allocated allowances,t CO2-eq,5 494 201.000
20-99 All stationary installations,Lithuania,2017,1.1 Freely allocated allowances,t CO2-eq,5 786 259.000
20-99 All stationary installations,Lithuania,2016,1.1 Freely allocated allowances,t CO2-eq,6 158 587.000
20-99 All stationary installations,Lithuania,2015,1.1 Freely allocated allowances,t CO2-eq,6 364 312.000
20-99 All stationary installations,Lithuania,2014,1.1 Freely allocated allowances,t CO2-eq,6 568 554.000
20-99 All stationary installations,Lithuania,2013,1.1 Freely allocated allowances,t CO2-eq,6 882 732.000
20-99 All stationary installations,Lithuania,2012,1.1 Freely allocated allowances,t CO2-eq,8 371 774.000
20-99 All stationary installations,Lithuania,2011,1.1 Freely allocated allowances,t CO2-eq,8 037 268.000
20-99 All stationary installations,Lithuania,2010,1.1 Freely allocated allowances,t CO2-eq,8 155 470.000
20-99 All stationary installations,Lithuania,2009,1.1 Freely allocated allowances,t CO2-eq,7 568 316.000
20-99 All stationary installations,Lithuania,2008,1.1 Freely allocated allowances,t CO2-eq,7 509 636.000
20-99 All stationary installations,Lithuania,2007,1.1 Freely allocated allowances,t CO2-eq,10 318 307.000
20-99 All stationary installations,Lithuania,2006,1.1 Freely allocated allowances,t CO2-eq,10 576 697.000
