DATAFLOW,LAST UPDATE,freq,na_item,ppp_cat,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EL,2018,20100,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EL,2019,20600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EL,2020,18600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EL,2021,20700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EL,2022,23900,p
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ES,2000,17900,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ES,2001,19000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ES,2002,20000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ES,2003,20600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ES,2004,21400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ES,2005,22600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ES,2006,24400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ES,2007,25600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ES,2008,25800,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ES,2009,24200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ES,2010,24000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ES,2011,23700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ES,2012,23400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ES,2013,23400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ES,2014,24000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ES,2015,25100,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ES,2016,25900,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ES,2017,27200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ES,2018,27600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ES,2019,28500,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ES,2020,24900,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ES,2021,27000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ES,2022,30000,p
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2007,2000,18900,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2007,2001,19800,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2007,2002,20400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2007,2003,21000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2007,2004,21900,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2007,2005,22700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2007,2006,23800,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2007,2007,25100,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2007,2008,25700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2007,2009,24400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2007,2010,25300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2007,2011,26000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2007,2012,26200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2007,2013,26500,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2007,2014,27100,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2007,2015,28000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2007,2016,28600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2007,2017,29700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2007,2018,30600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2007,2019,31600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2007,2020,30100,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2020,2000,18400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2020,2001,19200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2020,2002,19900,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2020,2003,20300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2020,2004,21200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2020,2005,22000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2020,2006,23200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2020,2007,24600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2020,2008,25300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2020,2009,24100,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2020,2010,24900,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2020,2011,25700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2020,2012,25800,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2020,2013,26000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2020,2014,26600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2020,2015,27500,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2020,2016,28200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2020,2017,29300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2020,2018,30300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2020,2019,31300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2020,2020,30000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2020,2021,32400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU27_2020,2022,35200,p
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU28,2000,18800,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU28,2001,19700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU28,2002,20400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU28,2003,20900,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU28,2004,21800,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU28,2005,22600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU28,2006,23700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU28,2007,25000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU28,2008,25700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU28,2009,24400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU28,2010,25200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU28,2011,25900,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU28,2012,26100,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU28,2013,26400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU28,2014,27000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU28,2015,27900,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU28,2016,28500,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU28,2017,29600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU28,2018,30500,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU28,2019,31500,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,EU28,2020,30000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FI,2000,22200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FI,2001,23000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FI,2002,23400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FI,2003,23800,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FI,2004,25500,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FI,2005,26200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FI,2006,27400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FI,2007,29900,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FI,2008,31100,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FI,2009,28700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FI,2010,29500,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FI,2011,30500,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FI,2012,30200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FI,2013,29900,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FI,2014,29900,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FI,2015,30500,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FI,2016,31200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FI,2017,32700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FI,2018,33600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FI,2019,34200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FI,2020,34300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FI,2021,36400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FI,2022,38400,p
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FR,2000,21700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FR,2001,22800,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FR,2002,23400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FR,2003,23100,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FR,2004,23700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FR,2005,25000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FR,2006,25800,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FR,2007,26900,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FR,2008,27200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FR,2009,26200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FR,2010,27200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FR,2011,27900,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FR,2012,27800,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FR,2013,28500,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FR,2014,28800,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FR,2015,29400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FR,2016,29800,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FR,2017,30500,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FR,2018,31400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FR,2019,33100,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FR,2020,31300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FR,2021,33800,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,FR,2022,35700,p
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HR,2000,9200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HR,2001,9600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HR,2002,10500,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HR,2003,11200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HR,2004,12000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HR,2005,12700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HR,2006,14000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HR,2007,15400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HR,2008,16300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HR,2009,15300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HR,2010,15200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HR,2011,15700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HR,2012,15800,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HR,2013,16000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HR,2014,16000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HR,2015,16800,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HR,2016,17600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HR,2017,18700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HR,2018,19600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HR,2019,20800,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HR,2020,19500,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HR,2021,22600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HR,2022,25800,p
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HU,2000,9800,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HU,2001,10900,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HU,2002,11900,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HU,2003,12700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HU,2004,13300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HU,2005,14000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HU,2006,14600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HU,2007,15100,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HU,2008,16100,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HU,2009,15600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HU,2010,16500,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HU,2011,17200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HU,2012,17200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HU,2013,17700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HU,2014,18400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HU,2015,19300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HU,2016,19400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HU,2017,20300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HU,2018,21600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HU,2019,22900,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HU,2020,22400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HU,2021,24300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,HU,2022,27300,p
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IE,2000,25100,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IE,2001,27000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IE,2002,28900,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IE,2003,29800,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IE,2004,31700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IE,2005,33100,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IE,2006,35200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IE,2007,36900,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IE,2008,34200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IE,2009,31300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IE,2010,32700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IE,2011,33600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IE,2012,34300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IE,2013,34600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IE,2014,36700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IE,2015,49700,
