Main Activity Sector Name,Country,Year,ETS information,Emissions Unit,ETS Information
10 Aviation,United Kingdom (excl. NI),2015,2. Verified emissions,t CO2-eq,6 376 116.000
10 Aviation,United Kingdom (excl. NI),2014,2. Verified emissions,t CO2-eq,6 209 691.000
10 Aviation,United Kingdom (excl. NI),2013,2. Verified emissions,t CO2-eq,6 087 733.000
10 Aviation,United Kingdom (excl. NI),2012,2. Verified emissions,t CO2-eq,9 677 799.000
20-99 All stationary installations,All Countries,2021,1.1 Freely allocated allowances,t CO2-eq,544 932 244.000
20-99 All stationary installations,All Countries,2020,1.1 Freely allocated allowances,t CO2-eq,669 658 893.000
20-99 All stationary installations,All Countries,2019,1.1 Freely allocated allowances,t CO2-eq,721 326 735.000
20-99 All stationary installations,All Countries,2018,1.1 Freely allocated allowances,t CO2-eq,748 950 686.000
20-99 All stationary installations,All Countries,2017,1.1 Freely allocated allowances,t CO2-eq,787 023 036.000
20-99 All stationary installations,All Countries,2016,1.1 Freely allocated allowances,t CO2-eq,833 826 317.000
20-99 All stationary installations,All Countries,2015,1.1 Freely allocated allowances,t CO2-eq,878 868 929.000
20-99 All stationary installations,All Countries,2014,1.1 Freely allocated allowances,t CO2-eq,939 445 581.000
20-99 All stationary installations,All Countries,2013,1.1 Freely allocated allowances,t CO2-eq,1013 403 310.000
20-99 All stationary installations,All Countries,2012,1.1 Freely allocated allowances,t CO2-eq,2054 002 632.000
20-99 All stationary installations,All Countries,2011,1.1 Freely allocated allowances,t CO2-eq,2016 573 723.000
20-99 All stationary installations,All Countries,2010,1.1 Freely allocated allowances,t CO2-eq,1997 893 777.000
20-99 All stationary installations,All Countries,2009,1.1 Freely allocated allowances,t CO2-eq,1972 036 847.000
20-99 All stationary installations,All Countries,2008,1.1 Freely allocated allowances,t CO2-eq,1957 939 778.000
20-99 All stationary installations,All Countries,2007,1.1 Freely allocated allowances,t CO2-eq,2144 965 597.000
20-99 All stationary installations,All Countries,2006,1.1 Freely allocated allowances,t CO2-eq,2063 984 117.000
20-99 All stationary installations,All Countries,2005,1.1 Freely allocated allowances,t CO2-eq,2088 887 241.000
20-99 All stationary installations,All Countries,2021,2. Verified emissions,t CO2-eq,1335 460 461.000
20-99 All stationary installations,All Countries,2020,2. Verified emissions,t CO2-eq,1355 568 986.000
20-99 All stationary installations,All Countries,2019,2. Verified emissions,t CO2-eq,1530 367 037.000
20-99 All stationary installations,All Countries,2018,2. Verified emissions,t CO2-eq,1683 149 087.000
20-99 All stationary installations,All Countries,2017,2. Verified emissions,t CO2-eq,1754 747 340.000
20-99 All stationary installations,All Countries,2016,2. Verified emissions,t CO2-eq,1750 578 662.000
20-99 All stationary installations,All Countries,2015,2. Verified emissions,t CO2-eq,1802 942 862.000
20-99 All stationary installations,All Countries,2014,2. Verified emissions,t CO2-eq,1813 644 001.000
20-99 All stationary installations,All Countries,2013,2. Verified emissions,t CO2-eq,1907 963 125.000
20-99 All stationary installations,All Countries,2012,2. Verified emissions,t CO2-eq,1867 032 893.000
20-99 All stationary installations,All Countries,2011,2. Verified emissions,t CO2-eq,1904 394 075.000
20-99 All stationary installations,All Countries,2010,2. Verified emissions,t CO2-eq,1938 803 008.000
20-99 All stationary installations,All Countries,2009,2. Verified emissions,t CO2-eq,1879 618 454.000
20-99 All stationary installations,All Countries,2008,2. Verified emissions,t CO2-eq,2119 674 111.000
20-99 All stationary installations,All Countries,2007,2. Verified emissions,t CO2-eq,2164 732 712.000
20-99 All stationary installations,All Countries,2006,2. Verified emissions,t CO2-eq,2035 788 981.000
20-99 All stationary installations,All Countries,2005,2. Verified emissions,t CO2-eq,2014 076 770.000
20-99 All stationary installations,Austria,2021,1.1 Freely allocated allowances,t CO2-eq,18 439 715.000
20-99 All stationary installations,Austria,2020,1.1 Freely allocated allowances,t CO2-eq,18 185 631.000
20-99 All stationary installations,Austria,2019,1.1 Freely allocated allowances,t CO2-eq,18 776 348.000
20-99 All stationary installations,Austria,2018,1.1 Freely allocated allowances,t CO2-eq,19 364 427.000
20-99 All stationary installations,Austria,2017,1.1 Freely allocated allowances,t CO2-eq,19 927 056.000
20-99 All stationary installations,Austria,2016,1.1 Freely allocated allowances,t CO2-eq,20 493 654.000
20-99 All stationary installations,Austria,2015,1.1 Freely allocated allowances,t CO2-eq,21 092 137.000
20-99 All stationary installations,Austria,2014,1.1 Freely allocated allowances,t CO2-eq,21 908 568.000
20-99 All stationary installations,Austria,2013,1.1 Freely allocated allowances,t CO2-eq,22 454 153.000
20-99 All stationary installations,Austria,2012,1.1 Freely allocated allowances,t CO2-eq,33 445 915.000
20-99 All stationary installations,Austria,2011,1.1 Freely allocated allowances,t CO2-eq,32 628 596.000
20-99 All stationary installations,Austria,2010,1.1 Freely allocated allowances,t CO2-eq,32 126 685.000
20-99 All stationary installations,Austria,2009,1.1 Freely allocated allowances,t CO2-eq,31 875 986.000
20-99 All stationary installations,Austria,2008,1.1 Freely allocated allowances,t CO2-eq,30 141 387.000
20-99 All stationary installations,Austria,2007,1.1 Freely allocated allowances,t CO2-eq,32 729 289.000
20-99 All stationary installations,Austria,2006,1.1 Freely allocated allowances,t CO2-eq,32 649 366.000
20-99 All stationary installations,Austria,2005,1.1 Freely allocated allowances,t CO2-eq,32 412 654.000
20-99 All stationary installations,Austria,2021,2. Verified emissions,t CO2-eq,28 703 349.000
20-99 All stationary installations,Austria,2020,2. Verified emissions,t CO2-eq,27 013 522.000
20-99 All stationary installations,Austria,2019,2. Verified emissions,t CO2-eq,29 540 448.000
20-99 All stationary installations,Austria,2018,2. Verified emissions,t CO2-eq,28 380 243.000
20-99 All stationary installations,Austria,2017,2. Verified emissions,t CO2-eq,30 529 853.000
20-99 All stationary installations,Austria,2016,2. Verified emissions,t CO2-eq,28 967 793.000
20-99 All stationary installations,Austria,2015,2. Verified emissions,t CO2-eq,29 459 819.000
20-99 All stationary installations,Austria,2014,2. Verified emissions,t CO2-eq,28 023 947.000
20-99 All stationary installations,Austria,2013,2. Verified emissions,t CO2-eq,29 771 753.000
20-99 All stationary installations,Austria,2012,2. Verified emissions,t CO2-eq,28 387 060.000
20-99 All stationary installations,Austria,2011,2. Verified emissions,t CO2-eq,30 599 418.000
20-99 All stationary installations,Austria,2010,2. Verified emissions,t CO2-eq,30 919 711.000
20-99 All stationary installations,Austria,2009,2. Verified emissions,t CO2-eq,27 359 833.000
20-99 All stationary installations,Austria,2008,2. Verified emissions,t CO2-eq,32 078 974.000
20-99 All stationary installations,Austria,2007,2. Verified emissions,t CO2-eq,31 751 260.000
20-99 All stationary installations,Austria,2006,2. Verified emissions,t CO2-eq,32 384 372.000
20-99 All stationary installations,Austria,2005,2. Verified emissions,t CO2-eq,33 373 155.000
20-99 All stationary installations,Belgium,2021,1.1 Freely allocated allowances,t CO2-eq,28 952 671.000
20-99 All stationary installations,Belgium,2020,1.1 Freely allocated allowances,t CO2-eq,31 199 064.000
20-99 All stationary installations,Belgium,2019,1.1 Freely allocated allowances,t CO2-eq,32 056 996.000
20-99 All stationary installations,Belgium,2018,1.1 Freely allocated allowances,t CO2-eq,32 243 823.000
20-99 All stationary installations,Belgium,2017,1.1 Freely allocated allowances,t CO2-eq,33 375 238.000
20-99 All stationary installations,Belgium,2016,1.1 Freely allocated allowances,t CO2-eq,34 147 062.000
20-99 All stationary installations,Belgium,2015,1.1 Freely allocated allowances,t CO2-eq,34 354 257.000
20-99 All stationary installations,Belgium,2014,1.1 Freely allocated allowances,t CO2-eq,36 112 098.000
20-99 All stationary installations,Belgium,2013,1.1 Freely allocated allowances,t CO2-eq,37 088 489.000
20-99 All stationary installations,Belgium,2012,1.1 Freely allocated allowances,t CO2-eq,58 552 960.000
20-99 All stationary installations,Belgium,2011,1.1 Freely allocated allowances,t CO2-eq,56 557 333.000
20-99 All stationary installations,Belgium,2010,1.1 Freely allocated allowances,t CO2-eq,56 025 477.000
20-99 All stationary installations,Belgium,2009,1.1 Freely allocated allowances,t CO2-eq,56 797 576.000
20-99 All stationary installations,Belgium,2008,1.1 Freely allocated allowances,t CO2-eq,55 384 483.000
20-99 All stationary installations,Belgium,2007,1.1 Freely allocated allowances,t CO2-eq,60 428 821.000
20-99 All stationary installations,Belgium,2006,1.1 Freely allocated allowances,t CO2-eq,59 952 177.000
20-99 All stationary installations,Belgium,2005,1.1 Freely allocated allowances,t CO2-eq,58 309 908.000
20-99 All stationary installations,Belgium,2021,2. Verified emissions,t CO2-eq,41 402 799.000
20-99 All stationary installations,Belgium,2020,2. Verified emissions,t CO2-eq,41 511 577.000
20-99 All stationary installations,Belgium,2019,2. Verified emissions,t CO2-eq,44 627 186.000
20-99 All stationary installations,Belgium,2018,2. Verified emissions,t CO2-eq,44 182 748.000
20-99 All stationary installations,Belgium,2017,2. Verified emissions,t CO2-eq,43 772 976.000
20-99 All stationary installations,Belgium,2016,2. Verified emissions,t CO2-eq,43 655 728.000
20-99 All stationary installations,Belgium,2015,2. Verified emissions,t CO2-eq,44 713 915.000
20-99 All stationary installations,Belgium,2014,2. Verified emissions,t CO2-eq,43 853 144.000
20-99 All stationary installations,Belgium,2013,2. Verified emissions,t CO2-eq,45 231 175.000
20-99 All stationary installations,Belgium,2012,2. Verified emissions,t CO2-eq,43 006 980.000
20-99 All stationary installations,Belgium,2011,2. Verified emissions,t CO2-eq,46 203 055.000
20-99 All stationary installations,Belgium,2010,2. Verified emissions,t CO2-eq,50 103 979.000
20-99 All stationary installations,Belgium,2009,2. Verified emissions,t CO2-eq,46 206 938.000
20-99 All stationary installations,Belgium,2008,2. Verified emissions,t CO2-eq,55 462 027.000
20-99 All stationary installations,Belgium,2007,2. Verified emissions,t CO2-eq,52 795 333.000
20-99 All stationary installations,Belgium,2006,2. Verified emissions,t CO2-eq,54 775 326.000
20-99 All stationary installations,Belgium,2005,2. Verified emissions,t CO2-eq,55 363 232.000
20-99 All stationary installations,Bulgaria,2021,1.1 Freely allocated allowances,t CO2-eq,6 823 078.000
20-99 All stationary installations,Bulgaria,2020,1.1 Freely allocated allowances,t CO2-eq,8 015 996.000
20-99 All stationary installations,Bulgaria,2019,1.1 Freely allocated allowances,t CO2-eq,10 143 838.000
20-99 All stationary installations,Bulgaria,2018,1.1 Freely allocated allowances,t CO2-eq,11 770 073.000
20-99 All stationary installations,Bulgaria,2017,1.1 Freely allocated allowances,t CO2-eq,13 204 971.000
20-99 All stationary installations,Bulgaria,2016,1.1 Freely allocated allowances,t CO2-eq,16 276 968.000
20-99 All stationary installations,Bulgaria,2015,1.1 Freely allocated allowances,t CO2-eq,17 658 558.000
20-99 All stationary installations,Bulgaria,2014,1.1 Freely allocated allowances,t CO2-eq,19 654 265.000
20-99 All stationary installations,Bulgaria,2013,1.1 Freely allocated allowances,t CO2-eq,21 806 523.000
20-99 All stationary installations,Bulgaria,2012,1.1 Freely allocated allowances,t CO2-eq,42 806 241.000
20-99 All stationary installations,Bulgaria,2011,1.1 Freely allocated allowances,t CO2-eq,41 536 014.000
20-99 All stationary installations,Bulgaria,2010,1.1 Freely allocated allowances,t CO2-eq,35 266 538.000
20-99 All stationary installations,Bulgaria,2009,1.1 Freely allocated allowances,t CO2-eq,40 595 829.000
20-99 All stationary installations,Bulgaria,2008,1.1 Freely allocated allowances,t CO2-eq,38 303 000.000
20-99 All stationary installations,Bulgaria,2021,2. Verified emissions,t CO2-eq,28 903 332.000
20-99 All stationary installations,Bulgaria,2020,2. Verified emissions,t CO2-eq,23 845 295.000
20-99 All stationary installations,Bulgaria,2019,2. Verified emissions,t CO2-eq,29 194 151.000
20-99 All stationary installations,Bulgaria,2018,2. Verified emissions,t CO2-eq,31 028 875.000
20-99 All stationary installations,Bulgaria,2017,2. Verified emissions,t CO2-eq,34 908 095.000
20-99 All stationary installations,Bulgaria,2016,2. Verified emissions,t CO2-eq,33 410 834.000
20-99 All stationary installations,Bulgaria,2015,2. Verified emissions,t CO2-eq,36 260 861.000
20-99 All stationary installations,Bulgaria,2014,2. Verified emissions,t CO2-eq,34 305 079.000
20-99 All stationary installations,Bulgaria,2013,2. Verified emissions,t CO2-eq,32 695 619.000
20-99 All stationary installations,Bulgaria,2012,2. Verified emissions,t CO2-eq,35 050 852.000
20-99 All stationary installations,Bulgaria,2011,2. Verified emissions,t CO2-eq,39 997 538.000
20-99 All stationary installations,Bulgaria,2010,2. Verified emissions,t CO2-eq,33 525 096.000
20-99 All stationary installations,Bulgaria,2009,2. Verified emissions,t CO2-eq,32 014 545.000
20-99 All stationary installations,Bulgaria,2008,2. Verified emissions,t CO2-eq,38 303 052.000
20-99 All stationary installations,Bulgaria,2007,2. Verified emissions,t CO2-eq,39 181 984.000
20-99 All stationary installations,Croatia,2021,1.1 Freely allocated allowances,t CO2-eq,3 575 118.000
20-99 All stationary installations,Croatia,2020,1.1 Freely allocated allowances,t CO2-eq,4 265 324.000
20-99 All stationary installations,Croatia,2019,1.1 Freely allocated allowances,t CO2-eq,4 348 866.000
20-99 All stationary installations,Croatia,2018,1.1 Freely allocated allowances,t CO2-eq,4 434 782.000
20-99 All stationary installations,Croatia,2017,1.1 Freely allocated allowances,t CO2-eq,4 580 337.000
20-99 All stationary installations,Croatia,2016,1.1 Freely allocated allowances,t CO2-eq,4 711 951.000
20-99 All stationary installations,Croatia,2015,1.1 Freely allocated allowances,t CO2-eq,4 839 931.000
20-99 All stationary installations,Croatia,2014,1.1 Freely allocated allowances,t CO2-eq,5 088 881.000
20-99 All stationary installations,Croatia,2013,1.1 Freely allocated allowances,t CO2-eq,5 268 253.000
20-99 All stationary installations,Croatia,2021,2. Verified emissions,t CO2-eq,6 996 696.000
20-99 All stationary installations,Croatia,2020,2. Verified emissions,t CO2-eq,7 323 810.000
20-99 All stationary installations,Croatia,2019,2. Verified emissions,t CO2-eq,7 514 711.000
20-99 All stationary installations,Croatia,2018,2. Verified emissions,t CO2-eq,7 444 621.000
20-99 All stationary installations,Croatia,2017,2. Verified emissions,t CO2-eq,8 367 776.000
20-99 All stationary installations,Croatia,2016,2. Verified emissions,t CO2-eq,8 267 141.000
20-99 All stationary installations,Croatia,2015,2. Verified emissions,t CO2-eq,8 386 120.000
20-99 All stationary installations,Croatia,2014,2. Verified emissions,t CO2-eq,8 387 121.000
20-99 All stationary installations,Croatia,2013,2. Verified emissions,t CO2-eq,8 785 904.000
20-99 All stationary installations,Cyprus,2021,1.1 Freely allocated allowances,t CO2-eq,1 199 414.000
20-99 All stationary installations,Cyprus,2020,1.1 Freely allocated allowances,t CO2-eq,1 285 776.000
20-99 All stationary installations,Cyprus,2019,1.1 Freely allocated allowances,t CO2-eq,1 883 331.000
20-99 All stationary installations,Cyprus,2018,1.1 Freely allocated allowances,t CO2-eq,2 192 980.000
20-99 All stationary installations,Cyprus,2017,1.1 Freely allocated allowances,t CO2-eq,2 363 517.000
20-99 All stationary installations,Cyprus,2016,1.1 Freely allocated allowances,t CO2-eq,2 702 796.000
20-99 All stationary installations,Cyprus,2015,1.1 Freely allocated allowances,t CO2-eq,3 050 888.000
20-99 All stationary installations,Cyprus,2014,1.1 Freely allocated allowances,t CO2-eq,3 359 549.000
20-99 All stationary installations,Cyprus,2013,1.1 Freely allocated allowances,t CO2-eq,3 732 224.000
20-99 All stationary installations,Cyprus,2012,1.1 Freely allocated allowances,t CO2-eq,6 238 952.000
20-99 All stationary installations,Cyprus,2011,1.1 Freely allocated allowances,t CO2-eq,5 837 282.000
20-99 All stationary installations,Cyprus,2010,1.1 Freely allocated allowances,t CO2-eq,5 371 033.000
20-99 All stationary installations,Cyprus,2009,1.1 Freely allocated allowances,t CO2-eq,5 089 082.000
20-99 All stationary installations,Cyprus,2008,1.1 Freely allocated allowances,t CO2-eq,4 815 089.000
20-99 All stationary installations,Cyprus,2021,2. Verified emissions,t CO2-eq,4 314 996.000
20-99 All stationary installations,Cyprus,2020,2. Verified emissions,t CO2-eq,4 294 888.000
20-99 All stationary installations,Cyprus,2019,2. Verified emissions,t CO2-eq,4 471 662.000
20-99 All stationary installations,Cyprus,2018,2. Verified emissions,t CO2-eq,4 585 570.000
20-99 All stationary installations,Cyprus,2017,2. Verified emissions,t CO2-eq,4 672 871.000
20-99 All stationary installations,Cyprus,2016,2. Verified emissions,t CO2-eq,4 649 223.000
20-99 All stationary installations,Cyprus,2015,2. Verified emissions,t CO2-eq,4 369 326.000
20-99 All stationary installations,Cyprus,2014,2. Verified emissions,t CO2-eq,4 468 556.000
20-99 All stationary installations,Cyprus,2013,2. Verified emissions,t CO2-eq,4 024 874.000
20-99 All stationary installations,Cyprus,2012,2. Verified emissions,t CO2-eq,4 383 898.000
20-99 All stationary installations,Cyprus,2011,2. Verified emissions,t CO2-eq,4 599 381.000
20-99 All stationary installations,Cyprus,2010,2. Verified emissions,t CO2-eq,5 056 220.000
20-99 All stationary installations,Cyprus,2009,2. Verified emissions,t CO2-eq,5 361 633.000
20-99 All stationary installations,Cyprus,2008,2. Verified emissions,t CO2-eq,5 576 646.000
20-99 All stationary installations,Cyprus,2007,2. Verified emissions,t CO2-eq,5 396 164.000
20-99 All stationary installations,Cyprus,2006,2. Verified emissions,t CO2-eq,5 259 273.000
20-99 All stationary installations,Cyprus,2005,2. Verified emissions,t CO2-eq,5 078 877.000
20-99 All stationary installations,Czechia,2021,1.1 Freely allocated allowances,t CO2-eq,14 949 876.000
20-99 All stationary installations,Czechia,2020,1.1 Freely allocated allowances,t CO2-eq,17 993 206.000
20-99 All stationary installations,Czechia,2019,1.1 Freely allocated allowances,t CO2-eq,22 730 763.000
20-99 All stationary installations,Czechia,2018,1.1 Freely allocated allowances,t CO2-eq,27 487 273.000
20-99 All stationary installations,Czechia,2017,1.1 Freely allocated allowances,t CO2-eq,31 840 232.000
20-99 All stationary installations,Czechia,2016,1.1 Freely allocated allowances,t CO2-eq,37 174 806.000
20-99 All stationary installations,Czechia,2015,1.1 Freely allocated allowances,t CO2-eq,42 090 957.000
20-99 All stationary installations,Czechia,2014,1.1 Freely allocated allowances,t CO2-eq,47 009 218.000
20-99 All stationary installations,Czechia,2013,1.1 Freely allocated allowances,t CO2-eq,52 272 757.000
20-99 All stationary installations,Czechia,2012,1.1 Freely allocated allowances,t CO2-eq,86 406 693.000
20-99 All stationary installations,Czechia,2011,1.1 Freely allocated allowances,t CO2-eq,86 427 828.000
20-99 All stationary installations,Czechia,2010,1.1 Freely allocated allowances,t CO2-eq,86 083 888.000
20-99 All stationary installations,Czechia,2009,1.1 Freely allocated allowances,t CO2-eq,85 911 830.000
20-99 All stationary installations,Czechia,2008,1.1 Freely allocated allowances,t CO2-eq,85 559 188.000
20-99 All stationary installations,Czechia,2007,1.1 Freely allocated allowances,t CO2-eq,96 919 971.000
20-99 All stationary installations,Czechia,2006,1.1 Freely allocated allowances,t CO2-eq,96 919 971.000
20-99 All stationary installations,Czechia,2005,1.1 Freely allocated allowances,t CO2-eq,96 919 971.000
20-99 All stationary installations,Czechia,2021,2. Verified emissions,t CO2-eq,57 871 344.000
20-99 All stationary installations,Czechia,2020,2. Verified emissions,t CO2-eq,54 675 715.000
20-99 All stationary installations,Czechia,2019,2. Verified emissions,t CO2-eq,62 519 244.000
20-99 All stationary installations,Czechia,2018,2. Verified emissions,t CO2-eq,66 913 386.000
20-99 All stationary installations,Czechia,2017,2. Verified emissions,t CO2-eq,66 975 758.000
20-99 All stationary installations,Czechia,2016,2. Verified emissions,t CO2-eq,67 530 907.000
20-99 All stationary installations,Czechia,2015,2. Verified emissions,t CO2-eq,66 648 045.000
20-99 All stationary installations,Czechia,2014,2. Verified emissions,t CO2-eq,66 695 189.000
20-99 All stationary installations,Czechia,2013,2. Verified emissions,t CO2-eq,67 712 131.000
20-99 All stationary installations,Czechia,2012,2. Verified emissions,t CO2-eq,69 316 470.000
20-99 All stationary installations,Czechia,2011,2. Verified emissions,t CO2-eq,74 187 036.000
20-99 All stationary installations,Czechia,2010,2. Verified emissions,t CO2-eq,75 584 352.000
20-99 All stationary installations,Czechia,2009,2. Verified emissions,t CO2-eq,73 784 830.000
20-99 All stationary installations,Czechia,2008,2. Verified emissions,t CO2-eq,80 399 099.000
20-99 All stationary installations,Czechia,2007,2. Verified emissions,t CO2-eq,87 834 764.000
20-99 All stationary installations,Czechia,2006,2. Verified emissions,t CO2-eq,83 624 960.000
20-99 All stationary installations,Czechia,2005,2. Verified emissions,t CO2-eq,82 454 636.000
20-99 All stationary installations,Denmark,2021,1.1 Freely allocated allowances,t CO2-eq,4 783 583.000
20-99 All stationary installations,Denmark,2020,1.1 Freely allocated allowances,t CO2-eq,6 449 596.000
20-99 All stationary installations,Denmark,2019,1.1 Freely allocated allowances,t CO2-eq,7 141 898.000
20-99 All stationary installations,Denmark,2018,1.1 Freely allocated allowances,t CO2-eq,7 726 416.000
20-99 All stationary installations,Denmark,2017,1.1 Freely allocated allowances,t CO2-eq,8 291 092.000
20-99 All stationary installations,Denmark,2016,1.1 Freely allocated allowances,t CO2-eq,8 918 360.000
20-99 All stationary installations,Denmark,2015,1.1 Freely allocated allowances,t CO2-eq,9 637 343.000
20-99 All stationary installations,Denmark,2014,1.1 Freely allocated allowances,t CO2-eq,11 072 867.000
20-99 All stationary installations,Denmark,2013,1.1 Freely allocated allowances,t CO2-eq,12 226 328.000
20-99 All stationary installations,Denmark,2012,1.1 Freely allocated allowances,t CO2-eq,24 090 918.000
20-99 All stationary installations,Denmark,2011,1.1 Freely allocated allowances,t CO2-eq,23 908 972.000
20-99 All stationary installations,Denmark,2010,1.1 Freely allocated allowances,t CO2-eq,23 906 256.000
20-99 All stationary installations,Denmark,2009,1.1 Freely allocated allowances,t CO2-eq,23 912 314.000
20-99 All stationary installations,Denmark,2008,1.1 Freely allocated allowances,t CO2-eq,23 983 428.000
20-99 All stationary installations,Denmark,2007,1.1 Freely allocated allowances,t CO2-eq,27 902 895.000
20-99 All stationary installations,Denmark,2006,1.1 Freely allocated allowances,t CO2-eq,27 907 569.000
20-99 All stationary installations,Denmark,2005,1.1 Freely allocated allowances,t CO2-eq,37 303 720.000
20-99 All stationary installations,Denmark,2021,2. Verified emissions,t CO2-eq,11 618 390.000
20-99 All stationary installations,Denmark,2020,2. Verified emissions,t CO2-eq,10 832 424.000
20-99 All stationary installations,Denmark,2019,2. Verified emissions,t CO2-eq,12 040 553.000
20-99 All stationary installations,Denmark,2018,2. Verified emissions,t CO2-eq,14 954 342.000
20-99 All stationary installations,Denmark,2017,2. Verified emissions,t CO2-eq,15 062 601.000
20-99 All stationary installations,Denmark,2016,2. Verified emissions,t CO2-eq,17 220 334.000
20-99 All stationary installations,Denmark,2015,2. Verified emissions,t CO2-eq,15 795 936.000
20-99 All stationary installations,Denmark,2014,2. Verified emissions,t CO2-eq,18 388 751.000
20-99 All stationary installations,Denmark,2013,2. Verified emissions,t CO2-eq,21 601 954.000
20-99 All stationary installations,Denmark,2012,2. Verified emissions,t CO2-eq,18 185 550.000
20-99 All stationary installations,Denmark,2011,2. Verified emissions,t CO2-eq,21 465 658.000
20-99 All stationary installations,Denmark,2010,2. Verified emissions,t CO2-eq,25 266 362.000
20-99 All stationary installations,Denmark,2009,2. Verified emissions,t CO2-eq,25 461 124.000
20-99 All stationary installations,Denmark,2008,2. Verified emissions,t CO2-eq,26 548 563.000
20-99 All stationary installations,Denmark,2007,2. Verified emissions,t CO2-eq,29 407 401.000
20-99 All stationary installations,Denmark,2006,2. Verified emissions,t CO2-eq,34 199 588.000
20-99 All stationary installations,Denmark,2005,2. Verified emissions,t CO2-eq,26 475 718.000
20-99 All stationary installations,Estonia,2021,1.1 Freely allocated allowances,t CO2-eq,2 547 163.000
20-99 All stationary installations,Estonia,2020,1.1 Freely allocated allowances,t CO2-eq,2 982 844.000
20-99 All stationary installations,Estonia,2019,1.1 Freely allocated allowances,t CO2-eq,3 151 643.000
20-99 All stationary installations,Estonia,2018,1.1 Freely allocated allowances,t CO2-eq,3 283 874.000
20-99 All stationary installations,Estonia,2017,1.1 Freely allocated allowances,t CO2-eq,4 910 164.000
20-99 All stationary installations,Estonia,2016,1.1 Freely allocated allowances,t CO2-eq,5 881 109.000
20-99 All stationary installations,Estonia,2015,1.1 Freely allocated allowances,t CO2-eq,7 006 287.000
20-99 All stationary installations,Estonia,2014,1.1 Freely allocated allowances,t CO2-eq,8 016 944.000
20-99 All stationary installations,Estonia,2013,1.1 Freely allocated allowances,t CO2-eq,8 796 110.000
20-99 All stationary installations,Estonia,2012,1.1 Freely allocated allowances,t CO2-eq,14 242 907.000
20-99 All stationary installations,Estonia,2011,1.1 Freely allocated allowances,t CO2-eq,15 948 312.000
20-99 All stationary installations,Estonia,2010,1.1 Freely allocated allowances,t CO2-eq,11 855 527.000
20-99 All stationary installations,Estonia,2009,1.1 Freely allocated allowances,t CO2-eq,11 855 527.000
20-99 All stationary installations,Estonia,2008,1.1 Freely allocated allowances,t CO2-eq,11 678 257.000
20-99 All stationary installations,Estonia,2007,1.1 Freely allocated allowances,t CO2-eq,21 343 525.000
20-99 All stationary installations,Estonia,2006,1.1 Freely allocated allowances,t CO2-eq,18 199 834.000
20-99 All stationary installations,Estonia,2005,1.1 Freely allocated allowances,t CO2-eq,16 747 054.000
20-99 All stationary installations,Estonia,2021,2. Verified emissions,t CO2-eq,6 850 057.000
20-99 All stationary installations,Estonia,2020,2. Verified emissions,t CO2-eq,5 617 417.000
20-99 All stationary installations,Estonia,2019,2. Verified emissions,t CO2-eq,8 486 473.000
20-99 All stationary installations,Estonia,2018,2. Verified emissions,t CO2-eq,13 853 417.000
20-99 All stationary installations,Estonia,2017,2. Verified emissions,t CO2-eq,14 670 571.000
20-99 All stationary installations,Estonia,2016,2. Verified emissions,t CO2-eq,13 447 175.000
20-99 All stationary installations,Estonia,2015,2. Verified emissions,t CO2-eq,11 894 068.000
20-99 All stationary installations,Estonia,2014,2. Verified emissions,t CO2-eq,14 967 813.000
20-99 All stationary installations,Estonia,2013,2. Verified emissions,t CO2-eq,15 921 498.000
20-99 All stationary installations,Estonia,2012,2. Verified emissions,t CO2-eq,13 543 879.000
20-99 All stationary installations,Estonia,2011,2. Verified emissions,t CO2-eq,14 809 461.000
20-99 All stationary installations,Estonia,2010,2. Verified emissions,t CO2-eq,14 514 390.000
20-99 All stationary installations,Estonia,2009,2. Verified emissions,t CO2-eq,10 378 346.000
20-99 All stationary installations,Estonia,2008,2. Verified emissions,t CO2-eq,13 540 891.000
20-99 All stationary installations,Estonia,2007,2. Verified emissions,t CO2-eq,15 329 934.000
20-99 All stationary installations,Estonia,2006,2. Verified emissions,t CO2-eq,12 104 433.000
20-99 All stationary installations,Estonia,2005,2. Verified emissions,t CO2-eq,12 621 824.000
20-99 All stationary installations,EU27,2021,1.1 Freely allocated allowances,t CO2-eq,530 530 303.000
20-99 All stationary installations,EU27,2020,1.1 Freely allocated allowances,t CO2-eq,604 359 303.000
20-99 All stationary installations,EU27,2019,1.1 Freely allocated allowances,t CO2-eq,654 121 245.000
20-99 All stationary installations,EU27,2018,1.1 Freely allocated allowances,t CO2-eq,680 013 407.000
20-99 All stationary installations,EU27,2017,1.1 Freely allocated allowances,t CO2-eq,716 479 775.000
20-99 All stationary installations,EU27,2016,1.1 Freely allocated allowances,t CO2-eq,760 343 399.000
20-99 All stationary installations,EU27,2015,1.1 Freely allocated allowances,t CO2-eq,799 254 317.000
20-99 All stationary installations,EU27,2014,1.1 Freely allocated allowances,t CO2-eq,855 311 828.000
20-99 All stationary installations,EU27,2013,1.1 Freely allocated allowances,t CO2-eq,927 486 581.000
20-99 All stationary installations,EU27,2012,1.1 Freely allocated allowances,t CO2-eq,1817 012 643.000
20-99 All stationary installations,EU27,2011,1.1 Freely allocated allowances,t CO2-eq,1784 992 164.000
20-99 All stationary installations,EU27,2010,1.1 Freely allocated allowances,t CO2-eq,1769 539 050.000
